Customer ID,Customer Tenure (years),Deposit Balance ($),Gross Monthly Income ($),BNPL Amount 3m ($),BNPL Amount 6m ($),BNPL Amount 9m ($),BNPL Amount 12m ($),Overdraft History,FICO Score,Current Credit Obligations ($),Payment Timeliness 30+,Payment Timeliness 60+,Payment Timeliness 90+,Debt Write-off,Credit Inquiries,Years Since Bankruptcy,Employment Status,Open Credit Accounts
1652,1,10683.307395547876,2346.2,187.73850047380563,789.2916842433785,461.4276871918304,1687.7705477686607,1,588.2825283255954,14880.725956318161,1,1,1,1,1,NA,Employed,8
1653,3,5923.603791222028,5795.27,0,0,0,0,0,708.8289637165295,3670.347764685297,1,1,0,0,2,NA,Student,1
1654,14,5777.273216187063,4448.46,0,0,0,0,0,699.5722206029695,17677.6792309624,1,0,0,0,1,NA,Employed,7
1655,1,1907.6884458633922,1455,547.0704562823477,511.3382780664938,1520.4895149272838,813.2919358204174,1,605,15554.435428542425,0,0,2,0,2,3,Employed,9
1656,6,6358.941547330029,555.46,0,0,0,0,0,704.0224904083236,18041.770566374653,0,0,0,0,0,NA,Employed,7
1657,5,6709.654313256186,4389.48,0,0,0,0,1,642.7690831381537,843.3094120812043,1,0,0,0,1,NA,Unemployed,1
1658,4,5049.639407213156,3968.11,0,0,0,0,0,640.2627750649726,6519.9369412414935,0,0,0,0,2,NA,Student,4
1659,5,1415.3841158652094,3959.65,0,0,0,0,0,714.4622943578916,12669.213081453494,2,0,0,0,1,NA,Unemployed,4
1660,11,7241.322748836686,4273.74,0,0,0,0,2,698.7788201770551,6643.451916733869,1,0,0,0,0,NA,Employed,4
1661,5,9138.438669316149,3039.89,0,0,0,0,1,723.7454866397317,22240.434940645024,1,0,0,0,1,NA,Employed,9
1662,10,4863.578634950598,1627.17,0,0,0,0,0,617.4666791766552,11442.654648770256,0,0,0,0,1,NA,Employed,6
1663,6,4123.794048916188,2979.05,0,0,0,0,0,654.8875519273361,15907.527341363657,3,3,3,1,1,NA,Employed,7
1664,6,5068.043571792692,1774.76,0,0,0,0,0,710.5955199946619,8980.109721379056,0,0,0,0,1,NA,Employed,6
1665,5,8440.79965916126,3440.39,0,0,0,0,0,712.4923673514012,11002.294172340215,1,1,1,1,5,NA,Employed,5
1666,2,3147.455273207706,4539.9,0,0,0,0,0,574.0412000353684,11988.121709662148,3,3,1,1,0,NA,Employed,6
1667,7,6680.49666031209,2176.73,396.6392911230715,411.5542004190745,712.9732771862252,1655.69540449834,0,599.635580576672,3300.3728521962566,3,3,0,0,0,NA,Employed,2
1668,4,1419.7675092869126,3213.11,0,0,0,0,0,653.6246890188618,5665.323666903071,0,0,0,0,2,NA,Employed,3
1669,1,3139.2550744394803,1634.85,0,0,0,0,0,724.5107982601301,0,1,1,1,1,2,NA,Employed,1
1670,6,1491.4179715800183,2629.84,0,0,0,0,0,666.5297218113037,4709.126351095586,0,0,0,0,0,NA,Employed,3
1671,3,5441.762777913325,3724.93,0,0,0,0,0,606,12826.573159224781,1,0,0,0,0,3,Employed,7
1672,3,3072.8712707766585,3681.73,0,0,0,0,0,664.8189963477942,12888.576829831636,3,1,1,1,2,NA,Unemployed,6
1673,6,2904.3140876414986,2679.53,515.0018907213982,678.510223572313,0,1634.0140023703473,0,625.5219640068509,3300.4649994345527,1,1,1,0,0,NA,Retired,2
1674,3,3203.4177247341013,1804.32,0,0,0,0,1,672.8981106204216,19027.291135999156,0,0,0,0,1,NA,Unemployed,9
1675,4,3916.659933300394,3333.2,0,0,0,0,1,639.7688298913985,13861.413128518241,1,1,1,1,3,NA,Unemployed,7
1676,3,4652.768409136771,2170.85,457.039073212131,615.4539482873415,1222.2467640575037,793.760569185943,0,646.5930325034982,7437.850105314112,1,0,2,0,0,NA,Employed,4
1677,7,8305.955649051488,1497.93,611.1629002530086,755.5621620776019,556.4560383618732,904.4768933671555,2,639.2037476156215,17279.085766553704,2,0,0,1,0,NA,Employed,10
1678,0,7521.026264939419,2827.09,0,0,0,0,1,722.7064024887549,18522.238761782974,0,0,0,0,0,NA,Retired,8
1679,3,4232.105459484133,3413.76,0,0,0,0,2,621.3027030684947,21267.29343094313,0,0,0,0,1,NA,Employed,10
1680,9,6435.350015206752,1201.38,152.22924973655444,1122.7354619229254,878.4173028682419,1089.9263782014582,1,631.0434970713945,4540.4836955790925,2,0,0,1,3,NA,Unemployed,2
1681,7,5222.674236225805,1991.86,0,0,0,0,0,732.6984945118252,19036.778306085227,0,0,0,0,2,NA,Employed,10
1682,7,4162.327506736954,3957.23,708.6304367429154,915.0845812591642,1098.3395495943475,828.184148634961,0,633.0076190850718,11474.152606398118,1,0,1,0,2,NA,Retired,5
1683,3,5916.361856807723,3691.6,0,0,0,0,0,687.9824504918021,4739.133638683507,3,2,0,0,2,NA,Employed,2
1684,2,5245.940985656619,2599.94,660.1371292425755,874.602762500673,794.0778644426085,302.1063752703667,0,582.1181950794454,10714.992230506568,3,2,0,0,2,NA,Employed,7
1685,3,6397.1557809872675,1922.02,0,0,0,0,0,717.7724347890394,13210.48785500238,0,0,0,0,1,NA,Unemployed,8
1686,4,4355.7719722268,3181.81,0,0,0,0,1,709.8647595849728,12660.78916831654,0,0,0,0,2,NA,Unemployed,6
1687,4,4154.878477636418,3051.44,0,0,0,0,1,751.6096270064066,4315.656104799164,1,0,0,0,2,NA,Student,2
1688,3,4026.344449421441,3005.2,478.2641900045703,502.4853452644371,273.03722718766505,1316.2248557600647,0,596.3794997384083,2998.814324835097,1,1,2,1,0,NA,Employed,2
1689,5,6315.444745349293,1424.32,644.7653118901558,735.6112304839374,1282.091167677663,1836.4866121122004,1,520,12991.093890713739,1,1,1,1,1,0,Unemployed,6
1690,6,5873.103825427003,3469.92,0,0,0,0,0,726.2392610366029,7784.6850473329,2,0,0,0,2,NA,Unemployed,2
1691,2,6576.936123907818,3379.63,0,0,0,0,0,672.4496539769875,16868.48882144815,2,1,1,1,1,NA,Unemployed,8
1692,4,3776.0614119738434,2610.2,0,0,0,0,0,705.5679291216459,8226.852691596467,1,1,0,0,0,NA,Employed,3
1693,3,4092.325532138174,3683.38,0,0,0,0,0,702.1043943545847,21593.75280550603,1,1,1,1,0,NA,Employed,10
1694,8,2556.497018103919,3482.31,0,0,0,0,0,672.9691579292563,7915.322815051333,0,0,0,0,0,NA,Retired,5
1695,2,2055.965471762137,3003.03,0,0,0,0,1,682.2506461554035,12556.877908758524,0,0,0,0,1,NA,Employed,6
1696,7,6218.690730943133,3317.66,0,0,0,0,1,623.3747294781964,5006.130244134093,1,0,0,0,2,NA,Employed,3
1697,7,2124.202449620697,2089.1,0,0,0,0,0,717.4143299509045,6680.505434298042,0,0,0,0,1,NA,Employed,3
1698,1,4183.380729108383,1680.47,0,0,0,0,0,745.1198818078972,3441.32182020338,1,0,0,0,1,NA,Employed,4
1699,7,5067.282890633437,3704.82,0,0,0,0,0,712.307311956058,2296.8139007463724,3,2,1,1,2,NA,Unemployed,1
1700,4,2737.803000407831,2505.39,0,0,0,0,2,724.4878751504024,1842.4449581796623,0,0,0,0,4,NA,Retired,1
1701,3,8998.342309110161,4187.21,0,0,0,0,2,737.4402613182547,17937.171228016596,0,0,0,0,2,NA,Employed,9
1702,2,5310.712874056033,3081.94,0,0,0,0,0,685.4378852254748,14781.943818736849,2,2,1,1,2,NA,Student,8
1703,6,5413.078109241219,1332.9,369.7836151999296,1040.572665649647,1512.6767100172076,1414.9238532111133,0,593.1445954481281,18558.145846967647,1,1,0,1,1,NA,Employed,10
1704,5,5770.339554746562,4486.21,0,0,0,0,0,664.0384326256622,26371.560140390986,1,1,0,0,1,NA,Employed,10
1705,4,4614.2672163044435,4985.91,296.6930965498488,860.2560677622198,584.5158045731444,1029.5432122295013,0,631.3079127934635,19510.485971200524,1,0,1,0,4,NA,Employed,10
1706,5,1843.0941550450084,3546.8,0,0,0,0,0,734.0199088226793,20576.10629988393,0,0,0,0,1,NA,Employed,10
1707,3,5402.738179824939,3487.73,0,0,0,0,0,666,2475.718885547388,0,0,0,0,1,3,Employed,1
1708,2,2096.4277791640693,1802.57,0,0,0,0,0,676.945479401877,5216.726714094805,3,2,1,1,0,NA,Unemployed,2
1709,6,6029.404431732689,4067.38,0,0,0,0,0,739.3100722085034,13286.164528556126,0,0,0,0,1,NA,Retired,7
1710,7,4785.645339844245,1631.33,222.32819894087118,589.6969366904234,722.9260005106507,827.940953867081,0,589.8728940971035,16114.980049925249,3,2,2,1,2,NA,Unemployed,9
1711,4,5658.47941846446,1214.35,0,0,0,0,0,605.786652290732,15999.937691259824,2,2,0,0,1,NA,Retired,8
1712,7,3168.03597262746,1290.95,0,0,0,0,0,590,9760.121163220669,1,0,0,0,1,4,Employed,3
1713,7,5157.548028897039,3261.05,0,0,0,0,0,723.4048984863148,19248.039255495238,0,0,0,0,6,NA,Employed,8
1714,7,4184.7445118613205,3877.16,0,0,0,0,1,711.6632003126558,7646.201603785031,0,0,0,0,0,NA,Employed,4
1715,4,5926.496681682427,2391.64,0,0,0,0,0,645.4494321283213,5080.15103496491,1,1,0,0,2,NA,Student,4
1716,2,4541.562596417674,3384.84,0,0,0,0,1,751.2032959213665,5808.008151130863,0,0,0,0,2,NA,Employed,3
1717,8,5002.495096105475,2735.34,0,0,0,0,1,631.2201550314592,14452.463518957304,2,1,0,0,0,NA,Unemployed,9
1718,4,4045.650925319874,1798.46,0,0,0,0,0,725.6316134883461,4323.9831606085445,0,0,0,0,0,NA,Employed,2
1719,4,2388.5451645953367,4651.02,0,0,0,0,0,670.5474606884881,5051.3750486556455,0,0,0,0,1,NA,Retired,2
1720,7,4986.7002084817,2502.27,0,0,0,0,0,725.7387350044409,6513.302647749902,0,0,0,0,2,NA,Unemployed,5
1721,5,4980.018157560661,2836.62,0,0,0,0,2,638.439358936,13540.90987349806,0,0,0,0,3,NA,Employed,6
1722,6,5015.389821490143,1751.48,0,0,0,0,1,615.4194512542806,16161.653566924184,0,0,0,0,0,NA,Employed,8
1723,6,2707.815160738145,3699.74,525.146585604426,666.5654918092306,1413.3535054217061,894.7287500743473,1,644.3183491671234,12490.754184605054,1,1,0,1,0,NA,Employed,8
1724,3,6958.083610110389,0,0,0,0,0,0,653,17587.53952045515,1,0,0,0,1,6,Employed,10
1725,5,6231.442064363089,2372.3,0,0,0,0,0,643,25445.13689307689,0,0,0,0,0,1,Student,10
1726,5,4519.332461740277,5035.31,0,0,0,0,1,728.5933077480117,4423.805333844428,1,1,1,1,2,NA,Employed,4
1727,5,6220.059251835282,4648.29,0,0,0,0,0,661.9490474454157,1142.639953464021,2,1,1,1,2,NA,Employed,1
1728,7,2115.960218189836,1420.87,0,0,0,0,1,739.4525232096606,9958.502512292236,0,0,0,0,0,NA,Employed,6
1729,5,416.8322005909722,2276.74,624.4743379524871,1142.0324018918795,1203.06927936795,1249.9268256979688,0,634.9856216130034,8662.556659909686,1,1,1,0,1,NA,Employed,3
1730,2,5611.350297800627,1061.62,0,0,0,0,1,730.0171723851535,1998.794401851517,1,0,0,0,1,NA,Employed,1
1731,5,8173.862850655853,3322.75,0,0,0,0,1,630.415044081134,20642.498048139543,0,0,0,0,0,NA,Employed,10
1732,5,3817.84466968998,2742.69,0,0,0,0,0,677.5755788498556,14676.06163169635,1,1,1,1,4,NA,Employed,8
1733,8,5179.33524475025,2310.17,0,0,0,0,0,710.6666615861312,13329.266424967207,0,0,0,0,1,NA,Unemployed,6
1734,2,6308.630925284748,2549.59,637.4019056996336,693.5740058092882,1381.420010489545,1010.826201854433,0,649.0520567145132,6862.200894308916,0,0,0,0,3,NA,Employed,4
1735,7,6924.405663522862,4486.6,0,0,0,0,1,762.4910804686772,9092.811630288521,0,0,0,0,1,NA,Retired,5
1736,2,2082.181640050503,2239.16,0,0,0,0,1,616.6265775855088,23110.589290402597,1,1,0,0,0,NA,Employed,10
1737,4,5004.610847120346,3691.62,0,0,0,0,0,774.7819220936611,7351.205531753249,0,0,0,0,1,NA,Retired,5
1738,7,2948.4082155762426,3251.25,0,0,0,0,2,614.2231021246633,17007.01958735097,0,0,0,0,0,NA,Employed,7
1739,8,4505.145232639329,3345.56,0,0,0,0,0,628.7844894757313,14711.540584130944,4,1,1,1,0,NA,Unemployed,8
1740,2,3564.5966066351534,2344.39,0,0,0,0,0,691.9623671320252,3776.5383606380033,1,1,1,1,2,NA,Employed,3
1741,5,4636.2646365204855,2750.11,0,0,0,0,0,700.5835092689567,13492.464794901245,1,1,1,1,1,NA,Employed,8
1742,2,4390.806797131025,2248.11,0,0,0,0,1,638.8442265351559,8682.6633603524715,1,0,0,0,0,NA,Employed,4
1743,3,2549.1635977472156,4377.16,0,0,0,0,1,750.0214973509848,9757.46217312004,0,0,0,0,2,NA,Employed,4
1744,3,4244.383074066886,942.5,639.3072123554334,645.2537594974347,1159.3846633746025,1456.223041941732,0,597.3940117259517,3174.8036239723815,2,0,1,1,2,NA,Unemployed,1
1745,5,6753.187332235731,3486.89,0,0,0,0,0,675.2629450182644,7866.216528416948,0,0,0,0,3,NA,Employed,3
1746,2,4531.166807343855,4629.79,270.86478865653754,881.8310764580424,972.6613639249363,390.0172564976382,2,646.6185357949998,18620.79102367939,0,0,1,0,1,NA,Employed,9
1747,4,2684.96434582477,3578.79,0,0,0,0,0,715.4559238098258,23068.75819633898,1,1,1,1,0,NA,Employed,10
1748,5,5054.488577500976,2971.25,555.8668256249991,1053.449639161232,69.34799986398752,1118.155207867032,0,619.0495413396793,9606.285939109757,2,1,0,1,1,NA,Employed,6
1749,5,2019.476473466535,3224.78,1025.447700180523,728.481741500139,1058.0171145109553,34.845139252511785,1,621.3505987966829,12983.383723957262,0,0,1,1,0,NA,Employed,4
1750,3,3336.636564634378,3033.5,0,0,0,0,0,639.0791594562149,19875.083474119645,2,1,1,1,1,NA,Unemployed,10
1751,3,4527.687345169681,3547.4,0,0,0,0,0,622.323858415719,3421.0101135672967,1,0,0,0,1,NA,Retired,1
1752,6,3172.346191876294,3764.74,0,0,0,0,0,732.1292776019502,1548.4243147091554,0,0,0,0,0,NA,Employed,1
1753,3,4388.302937810069,898.03,0,0,0,0,1,674.6385240558556,23577.36092655521,4,2,2,1,2,NA,Employed,10
1754,5,7342.203152611989,4361.72,0,0,0,0,1,663.5595034078003,12970.37306219649,1,0,0,0,0,NA,Employed,7
1755,8,1256.7268898055695,3255.03,236.55149777893496,863.3214985982185,1540.321991763104,426.72153716511036,2,626.3187006728785,12856.393262088708,1,1,2,1,0,NA,Employed,6
1756,3,1196.317376303734,3554.73,0,0,0,0,0,640,9257.029527165756,1,1,1,1,3,5,Employed,5
1757,7,5028.2454715168815,2444.15,0,0,0,0,1,741.5414051157082,20645.657842753546,0,0,0,0,2,NA,Employed,9
1758,4,4228.471552201614,1423.25,0,0,0,0,1,694.1396904703001,6388.293754116218,3,1,1,1,0,NA,Unemployed,5
1759,3,4661.010255633996,2805.44,0,0,0,0,0,645.8220822148301,1760.2244282308168,0,0,0,0,0,NA,Employed,1
1760,5,5953.285409815546,3902.51,0,0,0,0,1,578.5782123963883,20151.697056042936,2,2,2,1,0,NA,Unemployed,8
1761,3,7093.3679672819635,2973.46,0,0,0,0,1,680.7605361134705,6556.015212237034,0,0,0,0,1,NA,Unemployed,4
1762,3,4342.488605800323,2272.91,0,0,0,0,0,708.9028813850867,6422.080557693615,3,1,0,0,1,NA,Student,3
1763,9,6926.365033506631,3747.92,0,0,0,0,0,613.5467597059817,9381.712017398573,2,2,2,1,0,NA,Employed,5
1764,3,8336.476356182438,4518.73,0,0,0,0,0,631,9492.45252145359,0,0,0,0,0,5,Unemployed,4
1765,10,2831.2937502236878,2316.01,0,0,0,0,2,679.920315674943,13754.84430372486,0,0,0,0,0,NA,Unemployed,8
1766,8,7204.164615166143,4014.35,0,0,0,0,0,737.0387667636085,8117.920354380988,1,0,0,0,1,NA,Employed,7
1767,3,8441.459428951042,2437.67,0,0,0,0,0,683.4169093114018,7611.249757313415,0,0,0,0,0,NA,Retired,4
1768,4,6643.756453428265,3624.58,320.7307824383302,442.5502872527323,735.7211928677382,566.3832941611245,0,647.317900430107,24861.12283835815,1,0,1,0,0,NA,Employed,10
1769,2,6786.05426149092,4588.11,682.1265757707445,896.7755230921337,1669.3554109122356,872.0208213544319,1,648.8646445219885,12042.853417726341,0,0,0,0,0,NA,Employed,6
1770,8,2975.766746650641,2522.27,0,0,0,0,0,640.6160900093365,15250.509225624517,0,0,0,0,1,NA,Student,9
1771,12,5364.088928605835,4642.28,0,0,0,0,0,701.5099814593308,12653.951262299443,1,1,1,1,1,NA,Unemployed,6
1772,5,5748.415797622488,1422.59,0,0,0,0,0,670.884555955484,9939.311903233976,0,0,0,0,0,NA,Retired,4
1773,5,4565.208233567464,2382.65,0,0,0,0,1,706.9672084404937,18738.78697268234,0,0,0,0,0,NA,Employed,8
1774,6,3381.8255717710153,2088.64,0,0,0,0,0,669,10370.349859200425,1,0,0,0,2,5,Employed,5
1775,5,5423.304662332439,2596.43,855.1714542008962,427.5415908133239,938.3214233238559,2345.748303645817,1,615.8335226367474,14818.004705427506,1,0,1,0,1,NA,Retired,9
1776,3,3246.1923262927735,4201.6,0,0,0,0,0,656.1700062340427,7161.479617500801,0,0,0,0,2,NA,Unemployed,3
1777,5,7567.436923504887,1498.74,0,0,0,0,0,637.0500626981767,11335.802161518392,0,0,0,0,1,NA,Employed,6
1778,5,8235.798851216514,4396.37,0,0,0,0,0,596.9341221210335,13801.088920530861,2,1,1,1,0,NA,Employed,6
1779,8,5359.049380595528,5310.11,442.653211068336,199.2539490974902,517.2271536892315,1867.4817935957835,0,651.9822212006145,4915.8125964688015,1,0,0,0,1,NA,Employed,2
1780,5,1914.8834050361697,1996.77,0,0,0,0,1,735.5495158621212,13193.474061105335,0,0,0,0,0,NA,Employed,6
1781,4,6927.106310144003,3179.2,0,0,0,0,1,647.7830701265785,11011.978689682503,1,1,0,0,1,NA,Employed,4
1782,2,3246.1400961169925,4422.17,0,0,0,0,1,712.4787101816648,12493.153169566769,1,0,0,0,0,NA,Employed,5
1783,8,7045.202910713257,2931.87,489.1424956066326,476.0054995088492,147.66151527512557,1336.2412310275859,0,652.4016394599824,4278.728609767643,1,0,1,0,0,NA,Employed,3
1784,4,8437.461542056144,3023.15,0,0,0,0,1,640.9067759879373,29441.52234094782,0,0,0,0,4,NA,Unemployed,10
1785,4,5663.980519878543,2966.05,135.42481187980877,898.8443651359036,1068.9230246381865,744.5019375526889,1,628.665071089368,13946.923331489465,0,0,0,0,1,NA,Student,5
1786,4,6182.674357421225,1511.97,0,0,0,0,1,711.9713080714256,14899.20409628247,1,1,0,0,3,NA,Employed,7
1787,6,4893.393775671826,1425.62,0,0,0,0,2,646.8968500506298,17626.964823079823,1,1,1,1,0,NA,Unemployed,9
1788,5,4011.4283856606717,1592.15,0,0,0,0,1,702.3034469048047,5431.250580820166,0,0,0,0,1,NA,Employed,2
1789,3,3231.952905887226,2102.62,0,0,0,0,2,670.0674892670643,10736.16528734332,2,0,0,0,1,NA,Unemployed,6
1790,4,4765.7075338514005,2795.42,423.9538790850508,940.3692458305893,711.4430152971836,841.7704130871476,0,617.3931727217999,8309.662217470059,0,0,2,1,2,NA,Employed,4
1791,5,7778.595064083323,2524.57,0,0,0,0,1,734.1501437113634,14722.070158091567,0,0,0,0,1,NA,Employed,6
1792,6,6402.444981005924,3707.53,0,0,0,0,1,645.9533231494817,5418.289993181769,0,0,0,0,0,NA,Employed,6
1793,8,4590.312276499792,3405.58,0,0,0,0,0,744.2029810667972,10247.784276359274,0,0,0,0,1,NA,Employed,6
1794,6,2935.551912451649,2409.49,0,0,0,0,0,720.1774198604819,14986.197326184076,0,0,0,0,2,NA,Employed,7
1795,4,4344.724338477131,3297.75,0,0,0,0,0,652.6972771695223,16483.49350619604,0,0,0,0,1,NA,Employed,10
1796,1,3252.358176746089,2556.6,0,0,0,0,1,717.7048676051478,13733.149341018978,0,0,0,0,1,NA,Retired,8
1797,8,6388.037164959098,1930.77,0,0,0,0,1,690.0117508696358,11100.732152007315,2,0,0,0,1,NA,Employed,5
1798,3,2322.4522780570646,2141.92,468.7560825234839,740.13251717869,842.5928298371158,882.1727107349899,0,640.1861404780901,8312.647535053602,2,2,0,0,1,NA,Employed,8
1799,12,5337.271206268196,4906.28,0,0,0,0,0,714.4530929083589,19379.182508361035,1,0,0,0,1,NA,Employed,9
1800,2,7289.765343757424,2536.59,0,0,0,0,0,734.897545302588,11570.22201903405,0,0,0,0,1,NA,Employed,5
1801,7,6135.3916400380185,5458.47,0,0,0,0,1,763.2274604124589,21113.735479032566,0,0,0,0,0,NA,Employed,10
1802,4,4471.131986714512,3551.37,0,0,0,0,1,652.0682051454918,16167.730623211886,0,0,0,0,1,NA,Employed,10
1803,4,7067.644474757989,2913.74,266.23543674992237,1033.0400239964615,1037.413799082151,802.7203056997209,0,631.7761120619249,12647.642810020548,1,0,1,0,0,NA,Retired,6
1804,9,9262.94483475644,3051.63,0,0,0,0,0,629,23796.04889438939,2,0,0,0,0,6,Employed,10
1805,5,4983.794605469896,3443.39,0,0,0,0,0,636.8804956457528,12983.757501911685,0,0,0,0,0,NA,Employed,6
1806,6,3291.225094738389,3856.69,0,0,0,0,0,618,8934.175741428422,1,0,0,0,2,6,Employed,3
1807,4,4289.0267404112565,5960.97,0,0,0,0,1,735.0293522073459,12074.123136849128,1,0,0,0,1,NA,Employed,6
1808,2,7289.439083346246,2728.2,0,0,0,0,0,729.7601088453376,11322.599224873691,1,0,0,0,1,NA,Student,5
1809,10,8291.722671366071,4137.1,0,0,0,0,1,669.7798180701153,10922.544864561423,0,0,0,0,3,NA,Employed,5
1810,6,4489.843579958522,1594.22,0,0,0,0,1,743.72845270760115,18031.623942498623,0,0,0,0,1,NA,Employed,10
1811,0,4224.022726703919,3092.36,0,0,0,0,0,741.3688093574378,1723.3752489600026,0,0,0,0,3,NA,Unemployed,1
1812,4,4279.509619101858,3682.68,0,0,0,0,1,736.905137231063,1328.505389694928,1,1,1,1,1,NA,Employed,2
1813,5,2288.910961091979,2785.55,0,0,0,0,1,646.9002027838197,8777.354437284856,1,1,0,0,2,NA,Employed,4
1814,5,5525.400796846332,2307.76,0,0,0,0,0,724.2006585012975,5434.404545876962,0,0,0,0,0,NA,Student,3
1815,5,6587.117356735847,3025.98,0,0,0,0,0,659.7988807622054,15999.265554226931,1,0,0,0,2,NA,Employed,9
1816,5,4842.716260758775,4076.41,0,0,0,0,0,589.5834399102793,15245.845342066537,1,1,0,0,0,NA,Retired,8
1817,5,7265.673242873328,1880.97,0,0,0,0,1,735.161172844704,11834.99143812976,1,0,0,0,2,NA,Retired,6
1818,2,5856.036524127241,4279.43,0,0,0,0,0,758.7739640378139,13065.343160210909,0,0,0,0,1,NA,Employed,7
1819,2,5696.628349644669,2246.93,483.3772956900972,955.2328902096572,468.9950924217304,1161.77622697061,0,623.6964854070444,14135.296748263623,1,1,2,1,0,NA,Employed,7
1820,8,6307.73580340399,3344.66,0,0,0,0,0,644.3650571209524,14309.5944599226,1,1,0,0,2,NA,Employed,9
1821,5,5748.469475589356,2868.83,0,0,0,0,1,696.4550204531628,8668.008527627931,1,1,1,1,1,NA,Employed,4
1822,7,3560.706654189888,4075.43,0,0,0,0,1,641.8743818065033,7605.31469434256,2,1,1,1,1,NA,Unemployed,5
1823,5,8080.2689760443955,2123.81,0,0,0,0,1,667.630204126309,2022.993596129809,0,0,0,0,0,NA,Employed,2
1824,4,3503.228644343101,3435.16,0,0,0,0,0,625.3659344043074,13765.73628537459,3,0,0,0,0,NA,Retired,7
1825,8,2234.702418973766,2378.94,0,0,0,0,1,724.0178093631223,21016.274308723354,0,0,0,0,1,NA,Retired,10
1826,2,3938.248196456262,2511.37,22.899182162704506,379.34754302137287,302.5262242654883,1424.119214686728,0,612,11236.687484295066,3,0,1,0,0,3,Unemployed,7
1827,6,5397.855468657361,1170.62,397.6007522846492,696.9990374926967,1157.708888124651,1916.2537999787887,0,651.2019988320241,15567.052702128674,0,0,1,0,1,NA,Employed,8
1828,2,2915.5111375062243,1425.01,0,0,0,0,0,669.3970776842925,2080.9263527388803,1,1,0,0,1,NA,Employed,2
1829,8,7118.7821080598005,3475.26,306.5204404099711,937.5520397049575,838.4471292314163,1052.3387591506012,0,652.7332829735218,19923.299820872904,0,0,1,0,2,NA,Unemployed,9
1830,7,5433.955639330209,4376.36,400.44583917187936,828.6684387185047,423.67116574791163,877.2964334298139,0,606.6961311099672,2522.1668828004686,1,1,1,0,1,NA,Student,1
1831,3,2892.601904246893,3115.88,0,0,0,0,1,643.9003242329019,17504.222989857757,1,0,0,0,0,NA,Unemployed,8
1832,7,8873.81279038648,3630.68,487.20677531857933,688.1664798517173,786.7212104849689,1044.660168045536,2,606.7985942650006,13489.718278864548,3,2,1,0,0,NA,Employed,9
1833,5,5036.374323300124,2915.54,0,0,0,0,2,716.9979543068056,8221.476763704657,0,0,0,0,2,NA,Employed,3
1834,3,2656.4805087802015,2973,528.4199800846994,625.4567912149053,994.8701104981817,776.360152707777,2,640.4699116611774,6958.8857719346215,1,0,1,0,0,NA,Employed,4
1835,5,5304.9948624906265,3091.82,305.4468336485222,1070.7204380512762,974.242839429347,1079.929854906553,0,658,7817.203585931804,0,0,0,0,1,1,Employed,3
1836,6,8768.78591993561,3653.44,0,0,0,0,2,655.8994003011454,3941.145472483862,2,1,1,1,1,NA,Employed,4
